Data;Tipo;Cliente;Produto;Código;Núm. Fato;Núm. NF;Categoria;Grupo;Vendedor;Usuário;Qtd.;Custo Un.;Margem;Preço Un.;Tot. Custo (R$);Sub-Total (R$);Desconto (R$);Tot. Venda (R$);Lucro Tot. (R$);NCM
04/07/2025;s;;GELO CUBO 4KG;84;FG108612;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,00;133,33;14,00;6,00;14,00;0,00;14,00;8,00;
04/07/2025;s;;SPATEN LT 473ML;317;FG108611;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;4,74;22,15;5,79;9,48;11,58;0,00;11,58;2,10;22030000
04/07/2025;s;;COPO WHISKEY WHITE HORSE 700ML;CHW1;FG108610;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,35;55,81;13,01;8,35;13,01;0,00;13,01;4,66;
04/07/2025;s;;GELO SABORIZADO COCO;292;FG108610;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,25;219,20;3,99;1,25;3,99;0,00;3,99;2,74;
04/07/2025;s;;CIGARRO SANMARINO AZUL;142;FG108609;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;10,00;4,00;37,50;5,50;40,00;55,00;6,64;48,36;8,36;
04/07/2025;s;;PAÇOCA CASEIRA 90G;351;FG108609;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,57;91,08;3,00;1,57;3,00;0,36;2,64;1,07;
04/07/2025;s;;SEDA SMOKING BROWN KING SIZE;365;FG108608;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;2,00;5,20;44,04;7,49;10,40;14,98;0,00;14,98;4,58;
04/07/2025;s;;PITEIRA BEM BOLADO POP EXTRA LARGE;682;FG108608;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;2,00;2,91;71,82;5,00;5,82;10,00;0,00;10,00;4,18;
04/07/2025;s;;CACHAÇA VILLA OURO AMBURANA 500ML;478;FG108607;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,00;62,50;6,50;4,00;6,50;0,00;6,50;2,50;
04/07/2025;s;;COMBO WHITE HORSE C GELO 4KG;CB1;FG108607;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;78,97;26,62;99,99;78,97;99,99;0,00;99,99;21,02;
04/07/2025;s;;COPO WHISKEY WHITE HORSE 700ML;CHW1;FG108606;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,35;55,81;13,01;8,35;13,01;0,00;13,01;4,66;
04/07/2025;s;;GELO SABORIZADO COCO;292;FG108606;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,25;219,20;3,99;1,25;3,99;0,00;3,99;2,74;
04/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG108605;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;3,00;3,38;47,63;4,99;10,14;14,97;0,00;14,97;4,83;22030000
04/07/2025;s;;COCA COLA ZERO PET 600ML;185;FG108605;;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,20;30,71;5,49;4,20;5,49;0,00;5,49;1,29;22021000
04/07/2025;s;;PETRA PURO MALTE LT 473ML;301;FG108604;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;12,00;3,27;15,90;3,79;39,24;45,48;0,00;45,48;6,24;22030000
04/07/2025;s;;HALLS EXTRA FORTE;58;FG108604;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,24;141,94;3,00;1,24;3,00;0,00;3,00;1,76;17049020
04/07/2025;s;;BATATA CHIPS SOBERANA;111;FG108604;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,50;33,33;6,00;4,50;6,00;0,00;6,00;1,50;
04/07/2025;s;;CIGARRO PALHEIRO J.A ARTESANAL;115;FG108604;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;12,50;28,00;16,00;12,50;16,00;0,00;16,00;3,50;
04/07/2025;s;;CIGARRO PALHEIRO CRISTAL;112;FG108603;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;13,50;25,93;17,00;13,50;17,00;0,00;17,00;3,50;
04/07/2025;s;;CIGARRO PALHEIRO J.A ARTESANAL;115;FG108602;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;12,50;28,00;16,00;12,50;16,00;0,00;16,00;3,50;
04/07/2025;s;;HEINEKEN LN 330ML;83;FG108601;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;4,00;5,76;21,53;7,00;23,04;28,00;0,00;28,00;4,96;22030000
04/07/2025;s;;CIGARRO PALHEIRO CRISTAL;112;FG108600;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;13,50;25,93;17,00;13,50;17,00;0,00;17,00;3,50;
04/07/2025;s;;AMSTEL LAGER LT 473ML;118;FG108599;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;12,00;4,25;29,18;5,49;51,00;65,88;0,88;65,00;14,00;22030000
04/07/2025;s;;CACHAÇA VILLA OURO AMBURANA 500ML;478;FG108598;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,00;62,50;6,50;4,00;6,50;0,00;6,50;2,50;
04/07/2025;s;;CIGARRO PALHEIRO CRISTAL;112;FG108597;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;13,50;25,93;17,00;13,50;17,00;0,00;17,00;3,50;
04/07/2025;s;;SEDA ZOMO SLIM ALFAFA;405;FG108596;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,00;150,00;5,00;2,00;5,00;0,00;5,00;3,00;48131000
04/07/2025;s;;BUDWEISER LN 330ML;4;FG108595;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;5,16;16,09;5,99;10,32;11,98;0,00;11,98;1,66;22030000
04/07/2025;s;;TRIDENT HORTELA;53;FG108595;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,74;72,41;3,00;1,74;3,00;0,00;3,00;1,26;21069050
04/07/2025;s;;RED BULL TRAD LT 250ML;12;FG108594;;Receitas financeiras: Venda;ENERGÉTICOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,00;24,88;9,99;8,00;9,99;0,00;9,99;1,99;22029900
04/07/2025;s;;COPO WHISKEY WHITE HORSE 700ML;CHW1;FG108593;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;8,35;55,81;13,01;16,70;26,02;0,00;26,02;9,32;
04/07/2025;s;;HEINEKEN PILSEN LT 473ML;117;FG108592;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,54;24,37;6,89;5,54;6,89;0,00;6,89;1,35;22030000
04/07/2025;s;;BATATA RUPPERS CEBOLA E SALSA 90G;445;FG108591;;Receitas financeiras: Venda;MERCEARIA (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,00;44,75;5,79;4,00;5,79;0,00;5,79;1,79;20052000
04/07/2025;s;;ANTARCTICA PILSEN LT 473ML;24;FG108590;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,56;75,78;4,50;2,56;4,50;0,00;4,50;1,94;22030000
04/07/2025;s;;ANTARCTICA PILSEN LT 473ML;24;FG108589;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,56;75,78;4,50;2,56;4,50;0,00;4,50;1,94;22030000
04/07/2025;s;;CIGARRO ROTHMANS VERMELHO MAÇO;714;FG108588;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,36;7,66;9,00;8,36;9,00;0,00;9,00;0,64;
04/07/2025;s;;PAÇOCA CASEIRA 90G;351;FG108587;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,57;91,08;3,00;1,57;3,00;0,00;3,00;1,43;
04/07/2025;s;;COPO WHISKEY WHITE HORSE 700ML;CHW1;FG108586;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,35;55,81;13,01;8,35;13,01;0,00;13,01;4,66;
04/07/2025;s;;GELO SABORIZADO COCO;292;FG108586;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,25;219,20;3,99;1,25;3,99;0,00;3,99;2,74;
04/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG108585;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;3,38;47,63;4,99;3,38;4,99;0,00;4,99;1,61;22030000
04/07/2025;s;;AGUA SABORIZADA CRYSTAL FRUTAS VERMELHAS PET 510ML;104;FG108584;;Receitas financeiras: Venda;ÁGUA (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,98;76,77;3,50;1,98;3,50;0,00;3,50;1,52;22021000
04/07/2025;s;;MONSTER ULTRA LT 473ML;291;FG108583;;Receitas financeiras: Venda;ENERGÉTICOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,86;45,63;9,99;6,86;9,99;0,00;9,99;3,13;22029900
04/07/2025;s;;STICK SONHO DE VALSA 25G;708;FG108583;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,77;69,49;3,00;1,77;3,00;0,00;3,00;1,23;19053200
04/07/2025;s;;COCA COLA ZERO PET 2L;377;FG108582;;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;10,01;29,37;12,95;10,01;12,95;0,00;12,95;2,94;22021000
04/07/2025;s;;COPO WHISKEY WHITE HORSE 700ML;CHW1;FG108581;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,35;55,81;13,01;8,35;13,01;0,00;13,01;4,66;
04/07/2025;s;;GELO SABORIZADO COCO;292;FG108581;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,25;219,20;3,99;1,25;3,99;0,00;3,99;2,74;
04/07/2025;s;;COPO WHISKEY WHITE HORSE 700ML;CHW1;FG108580;;Receitas financeiras: Venda;DESTILADOS (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,35;55,81;13,01;8,35;13,01;0,00;13,01;4,66;
04/07/2025;s;;GELO SABORIZADO MAÇA VERDE;273;FG108580;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,25;219,20;3,99;1,25;3,99;0,00;3,99;2,74;
04/07/2025;s;;CIGARRO ROTHMANS VERMELHO MAÇO;714;FG108579;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,36;7,66;9,00;8,36;9,00;0,00;9,00;0,64;
04/07/2025;s;;HEINEKEN PILSEN LT 473ML;117;FG108578;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,54;24,37;6,89;5,54;6,89;0,00;6,89;1,35;22030000
04/07/2025;s;;HEINEKEN PILSEN LT 473ML;117;FG108577;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,54;24,37;6,89;5,54;6,89;0,00;6,89;1,35;22030000
04/07/2025;s;;CIGARRO ARTESANAL ROMERIO UVA;861;FG108576;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,00;40,00;7,00;5,00;7,00;0,00;7,00;2,00;
04/07/2025;s;;BRAHMA CHOPP 300ML;27;FG108575;21;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;6,00;2,15;39,07;2,99;12,90;17,94;0,00;17,94;5,04;22030000
04/07/2025;s;;RED BULL TRAD LT 250ML;12;FG108575;21;Receitas financeiras: Venda;ENERGÉTICOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;8,00;24,88;9,99;8,00;9,99;0,00;9,99;1,99;22029900
04/07/2025;s;;PAÇOCA CASEIRA 90G;351;FG108574;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,57;91,08;3,00;1,57;3,00;0,00;3,00;1,43;
04/07/2025;s;;CIGARRO SANMARINO AZUL;142;FG108573;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;2,00;4,00;37,50;5,50;8,00;11,00;0,00;11,00;3,00;
04/07/2025;s;;GELO CUBO 4KG;84;FG108572;;Receitas financeiras: Venda;GELO (CONVENIÊNCIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,00;133,33;14,00;6,00;14,00;0,00;14,00;8,00;
04/07/2025;s;;BRAHMA CHOPP LT 473ML MULTPACK 12;801;FG108571;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;3,00;45,43;16,66;53,00;136,29;159,00;0,12;158,88;22,59;22030000
04/07/2025;s;;COCA COLA PET 2L;73;FG108571;;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;9,36;2,24;9,57;18,72;19,14;0,01;19,13;0,41;22021000
04/07/2025;s;;FANTA LARANJA PET 2L;120;FG108571;;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;7,70;29,87;10,00;7,70;10,00;0,01;9,99;2,29;22021000
04/07/2025;s;;CIGARRO OUTBACK TRAD;138;FG108570;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;10,00;3,80;71,05;6,50;38,00;65,00;18,00;47,00;9,00;
04/07/2025;s;;MONSTER ULTRA LT 473ML;291;FG108569;;Receitas financeiras: Venda;ENERGÉTICOS (NÃO ALCÓOLICOS);HAYSLLA MOREIRA;Artur Henrique;1,00;6,86;45,63;9,99;6,86;9,99;0,00;9,99;3,13;22029900
04/07/2025;s;;BRAHMA CHOPP LT 473ML MULTPACK 12;801;FG108568;20;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);HAYSLLA MOREIRA;Artur Henrique;1,00;45,43;16,66;53,00;45,43;53,00;0,00;53,00;7,57;22030000
04/07/2025;s;;MONSTER ENERGY LT 473ML;106;FG108567;;Receitas financeiras: Venda;ENERGÉTICOS (NÃO ALCÓOLICOS);HAYSLLA MOREIRA;Artur Henrique;2,00;7,65;30,59;9,99;15,30;19,98;0,00;19,98;4,68;22029900
04/07/2025;s;;CIGARRO ARTESANAL ROMERIO TRADICIONAL;603;FG108566;;Receitas financeiras: Venda;CIGARROS (TABACARIA);HAYSLLA MOREIRA;Artur Henrique;1,00;7,00;50,00;10,50;7,00;10,50;0,00;10,50;3,50;
04/07/2025;s;;CIGARRO SANMARINO AZUL;142;FG108565;;Receitas financeiras: Venda;CIGARROS (TABACARIA);HAYSLLA MOREIRA;Artur Henrique;2,00;4,00;37,50;5,50;8,00;11,00;0,00;11,00;3,00;
04/07/2025;s;;CHICLETE PLUTONITA CABEÇA DE ABOBORA;174;FG108564;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);HAYSLLA MOREIRA;Artur Henrique;2,00;0,21;138,10;0,50;0,42;1,00;0,00;1,00;0,58;
04/07/2025;s;;CHICLETE PLUTONITA BABA DE BRUXA;173;FG108564;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);HAYSLLA MOREIRA;Artur Henrique;2,00;0,21;138,10;0,50;0,42;1,00;0,00;1,00;0,58;
04/07/2025;s;;HALLS EXTRA FORTE;58;FG108564;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);HAYSLLA MOREIRA;Artur Henrique;1,00;1,24;141,94;3,00;1,24;3,00;0,00;3,00;1,76;17049020
04/07/2025;s;;SCHWEPPES CITRUS PET 1,5L;102;FG108564;;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);HAYSLLA MOREIRA;Artur Henrique;1,00;7,61;30,09;9,90;7,61;9,90;0,00;9,90;2,29;22021000
04/07/2025;s;;PETRA PURO MALTE LT 473ML;301;FG108563;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);HAYSLLA MOREIRA;Artur Henrique;3,00;3,27;22,02;3,99;9,81;11,97;0,00;11,97;2,16;22030000
04/07/2025;s;;DOCE BEIJINHO COM COCO;227;FG108562;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);HAYSLLA MOREIRA;Artur Henrique;2,00;1,40;78,57;2,50;2,80;5,00;0,00;5,00;2,20;
04/07/2025;s;;DOCE BEIJINHO COM COCO;227;FG108560;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);HAYSLLA MOREIRA;Artur Henrique;4,00;1,40;78,57;2,50;5,60;10,00;0,00;10,00;4,40;
04/07/2025;s;;TRIDENT MORANGO;56;FG108559;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,74;72,41;3,00;1,74;3,00;0,00;3,00;1,26;21069050
04/07/2025;s;;CIGARRO ARTESANAL ROMERIO SAQUINHO;848;FG108558;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;4,00;75,00;7,00;4,00;7,00;0,00;7,00;3,00;
03/07/2025;s;;AGUA MINERAL DAFLORA S GAS 510ML;348;FG108557;;Receitas financeiras: Venda;ÁGUA (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,00;150,00;2,50;1,00;2,50;0,00;2,50;1,50;22011000
03/07/2025;s;;BUDWEISER LN 330ML;4;FG108556;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;5,00;5,16;16,09;5,99;25,80;29,95;0,00;29,95;4,15;22030000
03/07/2025;s;;PIMENTINHA STRAICK ALIMENTOS 70G;359;FG108556;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,20;104,55;4,50;2,20;4,50;0,00;4,50;2,30;
03/07/2025;s;;HEINEKEN PILSEN LT 473ML;117;FG108555;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,54;24,37;6,89;5,54;6,89;0,00;6,89;1,35;22030000
03/07/2025;s;;HEINEKEN PILSEN LT 473ML;117;FG108555;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,54;24,37;6,89;5,54;6,89;0,00;6,89;1,35;22030000
03/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG108555;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;2,00;3,38;47,63;4,99;6,76;9,98;0,00;9,98;3,22;22030000
03/07/2025;s;;CIGARRO KENT ACCESS AZUL;140;FG108555;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;10,75;4,65;11,25;10,75;11,25;0,00;11,25;0,50;
03/07/2025;s;;CIGARRO KENT ACCESS AZUL;140;FG108555;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;10,75;4,65;11,25;10,75;11,25;0,00;11,25;0,50;
03/07/2025;s;;COCA COLA RETORNAVEL 2L;125;FG108554;;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,50;15,38;7,50;6,50;7,50;0,00;7,50;1,00;22021000
03/07/2025;s;;BUDWEISER LN 330ML;4;FG108554;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,16;16,09;5,99;5,16;5,99;0,00;5,99;0,83;22030000
03/07/2025;s;;BUDWEISER LN 330ML;4;FG108554;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,16;16,09;5,99;5,16;5,99;0,00;5,99;0,83;22030000
03/07/2025;s;;BUDWEISER LN 330ML;4;FG108553;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,16;16,09;5,99;5,16;5,99;0,00;5,99;0,83;22030000
03/07/2025;s;;SEDA ZOMO NATURAL PERFECT BLACK KING SLIM;93;FG108551;;Receitas financeiras: Venda;UTILITÁRIOS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;2,00;150,00;5,00;2,00;5,00;0,00;5,00;3,00;
03/07/2025;s;;STELLA ARTOIS PURE GOLD LN 330ML;452;FG108550;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,91;18,27;6,99;5,91;6,99;0,00;6,99;1,08;22030000
03/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG108549;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;3,38;47,63;4,99;3,38;4,99;0,00;4,99;1,61;22030000
03/07/2025;s;;BOMBOM OURO BRANCO 20G;727;FG108548;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;0,42;376,19;2,00;0,42;2,00;0,00;2,00;1,58;19053200
03/07/2025;s;;CHOCOLATE BATON AO LEITE 16G;887;FG108548;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,35;48,15;2,00;1,35;2,00;0,00;2,00;0,65;18063210
03/07/2025;s;;CORONA EXTRA LONG NECK 330ML;11;FG108547;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,33;25,59;7,95;6,33;7,95;0,00;7,95;1,62;22030000
03/07/2025;s;;CORONA EXTRA LONG NECK 330ML;11;FG108547;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,33;25,59;7,95;6,33;7,95;0,00;7,95;1,62;22030000
03/07/2025;s;;CIGARRO PALHEIRO J.A ARTESANAL;115;FG108546;;Receitas financeiras: Venda;CIGARROS (TABACARIA);BARBARA SILVA SOUZA;Artur Henrique;1,00;12,50;28,00;16,00;12,50;16,00;0,00;16,00;3,50;
03/07/2025;s;;AMENDOIM FRUTO DA TERRA 70G;344;FG108546;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;3,00;50,00;4,50;3,00;4,50;0,00;4,50;1,50;
03/07/2025;s;;MONSTER ENERGY ZERO AÇUCAR LT 473ML;685;FG108545;;Receitas financeiras: Venda;ENERGÉTICOS (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,86;45,63;9,99;6,86;9,99;0,00;9,99;3,13;22029900
03/07/2025;s;;BRAHMA CHOPP LT 473ML;19;FG108544;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;3,38;47,63;4,99;3,38;4,99;0,00;4,99;1,61;22030000
03/07/2025;s;;ITAIPAVA PILSEN LT 550ML;371;FG108543;;Receitas financeiras: Venda;CERVEJA (ALCOÓLICOS);BARBARA SILVA SOUZA;Artur Henrique;5,00;3,41;31,96;4,50;17,05;22,50;0,00;22,50;5,45;22030000
03/07/2025;s;;PAÇOCA CASEIRA 90G;351;FG108542;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;1,57;91,08;3,00;1,57;3,00;0,00;3,00;1,43;
03/07/2025;s;;SALGADINHO ARITANA TRIO MAX 135G;382;FG108541;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;3,20;56,25;5,00;3,20;5,00;0,00;5,00;1,80;
03/07/2025;s;;SALGADINHO ARITANA TRIO MAX 135G;382;FG108541;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;3,20;56,25;5,00;3,20;5,00;0,00;5,00;1,80;
03/07/2025;s;;COCA COLA PET 2L;73;FG108541;;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,36;2,24;9,57;9,36;9,57;0,00;9,57;0,21;22021000
03/07/2025;s;;COCA COLA RETORNAVEL 2L;125;FG108540;;Receitas financeiras: Venda;REFRIGERANTE (NÃO ALCÓOLICOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;6,50;15,38;7,50;6,50;7,50;0,00;7,50;1,00;22021000
03/07/2025;s;;FANDANGOS PRESUNTO 190G;767;FG108539;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;9,31;61,01;14,99;9,31;14,99;0,00;14,99;5,68;19041000
03/07/2025;s;;TRIDENT 14S MENTA;709;FG108538;;Receitas financeiras: Venda;BOMBONIERE (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;5,67;23,46;7,00;5,67;7,00;0,00;7,00;1,33;21069050
03/07/2025;s;;LAYS SOUR CREAM 70G;639;FG108538;;Receitas financeiras: Venda;PETISCOS (ALIMENTOS);BARBARA SILVA SOUZA;Artur Henrique;1,00;7,81;39,56;10,90;7,81;10,90;0,00;10,90;3,09;20052000
